IID,projection
5272843,-0.009955441999146317
1722670,-0.009955276568232179
1295149,-0.009955227426388694
3326929,-0.009954800587241755
3504637,-0.00995194568453293
3232681,-0.00994216113128713
4143562,-0.009939067375520527
1461864,-0.009937019102407754
4695298,-0.009934900655891905
3538260,-0.009932145484973152
2310508,-0.009930718216477626
3559689,-0.009920168657624177
5718111,-0.009912167720753644
5802811,-0.009909847159197372
1109359,-0.009906876056607061
4520764,-0.00990452450805083
3626310,-0.009904247878697769
4099159,-0.009897929571690717
2735847,-0.009896249948702132
1259246,-0.009889677575186367
5259223,-0.009888936005622954
1548751,-0.00988269817980281
1925239,-0.009881472084930154
3458624,-0.009878808765043521
1509076,-0.0098766748634346
1969668,-0.009870083055515648
3851157,-0.009868996310538626
4168608,-0.009862402648426926
2031075,-0.009862321408307492
5986787,-0.00986224358151838
5854343,-0.009861558983430245
3777634,-0.00986081761254105
2411154,-0.00985928771108355
2474576,-0.009858508347761726
3777899,-0.00985219063741416
1476948,-0.009841022491166453
1837925,-0.00984036071646762
4814487,-0.009839705156722613
4275115,-0.009838980240932514
4605916,-0.009838712288860942
2151366,-0.009829433413894435
5716285,-0.009824330385404473
5502726,-0.009821415069014633
4976544,-0.009817739297857838
2936029,-0.009817383560493522
1814322,-0.009814852983250464
5407341,-0.009812273733236003
2258202,-0.009811550345488227
5019443,-0.009811142779717083
5991981,-0.009809788638405937
1136351,-0.00980443032327942
5488693,-0.009799773313359501
3507370,-0.009798252944837643
3107017,-0.009791798679898895
3816517,-0.009791146802315081
4934833,-0.009788343382843269
1271428,-0.009786340271891309
5592981,-0.00978539183740209
4712365,-0.009785001514500334
1393253,-0.009783759219066223
4959864,-0.009775823027873238
1755863,-0.00977301442336644
1618582,-0.009769891835683695
2190580,-0.009762372202228657
3312374,-0.00976194765291158
1995372,-0.009761080742239386
1724620,-0.009755995298593771
2458032,-0.009755199296356246
4772432,-0.009753645889863103
5017711,-0.009753188438334913
2518284,-0.009753130466809952
5962590,-0.009750157247220207
2558154,-0.00974741000769708
5748040,-0.009740213252065352
3215262,-0.009739170790961519
2106452,-0.009728123572262617
5356274,-0.009725937684605737
1807337,-0.009718475278081033
4287999,-0.009715808388563181
3424650,-0.00971402492072017
5025878,-0.009713771538871353
4879342,-0.009710546695444466
5557262,-0.009704629876100334
5002438,-0.0097017581975087
2638802,-0.009699696466243728
2717084,-0.009698849792338982
1485771,-0.009696543428505266
2988193,-0.009692693486798507
1607205,-0.009690781811068628
3063764,-0.009689957331027066
4332083,-0.009686476722969985
5359372,-0.009681558465547095
5273162,-0.009678451190151826
4850559,-0.009676809596286091
5725553,-0.009675037536566752
2309396,-0.00967187783189045
2562525,-0.009669163216808663
1157447,-0.009666926652295696
2195553,-0.00966345979411077
2977874,-0.009658700512802243
5166488,-0.009657725927574004
1390616,-0.00965464541020043
1784576,-0.00965271549679467
1290545,-0.009652570776980143
5428459,-0.009645459367844047
3800093,-0.00963493625782439
1084766,-0.00963337024600915
2866911,-0.009632549814826905
3079675,-0.009630497144295065
5774404,-0.00962660576190416
2074546,-0.00961500813116439
5823473,-0.009614412990775149
3042019,-0.00961188120423272
2549504,-0.009611717249206442
5818254,-0.009611551516195143
3443295,-0.009611197757851735
2575302,-0.009606124657107251
1446462,-0.009606101485473159
5239875,-0.00960545757690974
1076250,-0.009603823973624616
5154373,-0.009602023948828423
4350329,-0.009601072793610645
3442102,-0.009600792216896486
5901732,-0.009593369884965645
4359957,-0.009591547437705518
2074134,-0.009590177310233147
5617069,-0.009589026252207835
5832452,-0.009584025353619373
2926284,-0.009581610986115284
4032205,-0.009580339980970033
1803061,-0.009576729813537035
4486043,-0.00957217916912456
1021293,-0.009571928507560792
4135447,-0.009570676059487866
2906394,-0.009569607926666245
3015192,-0.009565305747802946
2941831,-0.009565229517711092
2049463,-0.009564979372215947
4588304,-0.009564517856586224
3118175,-0.009564394584513457
5910742,-0.009563965164754369
4533536,-0.0095585281577461
1300878,-0.009556635352347288
1201951,-0.009554377534038871
1133426,-0.009550763411659627
3740358,-0.009550535089771765
5879655,-0.009549108654303777
5524932,-0.009548117087513167
4658899,-0.009545924966052933
3872672,-0.009544246232322195
5338178,-0.009539910158941269
3423115,-0.00953483080451782
1878384,-0.009534062486083392
3059145,-0.00952989148779657
2425064,-0.009529225342294284
4340584,-0.009524113269784893
5141154,-0.009521168614342936
5793723,-0.009520543672554685
3271608,-0.009517616872126513
5775405,-0.009517265442602833
2708315,-0.00950656123140358
3400768,-0.00950612119209977
5096308,-0.00950588236084287
5794852,-0.009502607416487334
3598431,-0.009501574765695136
2864135,-0.009498788182441105
4214132,-0.009498139944533808
3047924,-0.009497946964197188
3139393,-0.009495433660548546
3419229,-0.009489725421452815
5204140,-0.009489656642086902
1850457,-0.00948859685172333
5267481,-0.009487742345626387
1125920,-0.009484778133825117
4679114,-0.009481562600142518
5089926,-0.009481237086538535
3396854,-0.009476734709838699
3613324,-0.009472671646806418
2400620,-0.009472641154756063
2177718,-0.009467767765492968
4308029,-0.009464568884652072
5773640,-0.00946431756029011
3251710,-0.009463515096196612
3176832,-0.009461669099904004
2359880,-0.009458901744309637
2949059,-0.009457103852876155
2621596,-0.009456701131610177
5426941,-0.009454534383857894
3987767,-0.009453900787062815
2922397,-0.009448171042921498
3553139,-0.009446480902482837
5103126,-0.009446297329564842
2146282,-0.009442182181232257
5457832,-0.009439651312559257
1082777,-0.009439231780107023
2411456,-0.009436010257116122
5194152,-0.009435118777364873
3354303,-0.00943458781016729
1759605,-0.00943397044205702
4688199,-0.0094337701576115
3125000,-0.009431892641331223
5679685,-0.009426550986408055
1155356,-0.009425698535096384
4404571,-0.009423137418829317
3980537,-0.009418919848556312
4965906,-0.009416683669677526
5661281,-0.009415275744158496
3780087,-0.009406861056446636
4545917,-0.009404030144734694
4191773,-0.009404026906648082
3061454,-0.0094024398507686
5217534,-0.009399270302739585
5998506,-0.009398385598658953
4253171,-0.009396263507215542
4551121,-0.009396044342230233
3883621,-0.009395252974040643
3522302,-0.00939297219725746
1492391,-0.009391286210058854
5841070,-0.009389415290739497
3268534,-0.009386866667024417
3900348,-0.00938077035163554
5949083,-0.00938056019641091
5280302,-0.00938029371109664
1113861,-0.00937925812924482
4694474,-0.009376610879996305
3042484,-0.00936902576861873
2920350,-0.009367900309106902
4153275,-0.009364141330672695
2554602,-0.009361055070401482
3590286,-0.00936034781837885
5731653,-0.009356250187565682
4114425,-0.009355606057438407
5179547,-0.009354724916920132
3576568,-0.009353876347876433
3779349,-0.009353513096557672
2148633,-0.009351368464148664
2151619,-0.0093505327585991
1354618,-0.009350428184981887
2373372,-0.009349702318134107
5631390,-0.009349153044352297
4508021,-0.009348365720265307
3373296,-0.009347431274941809
3915061,-0.009339498240294758
1251769,-0.009337481592420416
2649888,-0.009334613747085725
4175123,-0.009334214547675421
5137661,-0.009332861910655717
5551730,-0.009332575641358785
2413006,-0.00933252086641634
5419392,-0.009330670617331338
2080609,-0.00932819101352077
3670173,-0.009327483866180403
2744760,-0.009320038928089963
3136902,-0.00931856198830398
5337693,-0.009318200805998787
4721774,-0.009315275180129846
2089883,-0.009311518695486585
3170677,-0.009309230123164945
2635723,-0.00930894093742437
5599287,-0.009308399991694232
4931075,-0.009308335455098198
4732301,-0.00930223450240351
4805119,-0.009290949750268089
2556422,-0.009286152455641176
2620184,-0.009281049676952254
3033661,-0.009279087357888429
4744102,-0.009277244610809872
5103831,-0.009276816124839821
5847812,-0.009275076477349223
3450960,-0.009274903286515795
4140783,-0.009274625801683749
3709578,-0.009270833214087554
2124248,-0.009264782517041596
4945099,-0.009264324361948649
2488548,-0.009263678042462675
2675334,-0.009262616774959912
1213219,-0.009257605497906635
5530852,-0.009250454334874305
2183866,-0.009244508645624233
2052817,-0.0092437799387813
5124311,-0.009228486658394318
5478912,-0.009227561767479736
1919335,-0.009226937883820549
5538220,-0.00922687443581266
1116679,-0.009224998978730949
1022051,-0.009223186422196245
4185485,-0.009219332740581003
5924099,-0.009217505886432744
3318257,-0.009216020294749681
3815841,-0.009204389202359933
3567245,-0.00920295760809526
3657650,-0.00920240470177174
1210514,-0.009195745056988468
4479596,-0.009194513043591208
3216614,-0.009187472638485225
1307165,-0.009186337992240386
4496391,-0.009185960435872173
4419442,-0.009184920098918576
1522072,-0.009180105713593657
3939408,-0.009172035729723377
3976483,-0.009169510218788889
4570841,-0.009163927613080498
4649073,-0.009159214476222814
4262208,-0.009157403720671916
3037078,-0.00915594749100341
3969247,-0.009155174129645446
3601827,-0.009150136380625335
1766701,-0.009145419769488098
1051954,-0.009144147082545486
5848908,-0.00913915623919168
1849977,-0.0091350250365682
4320014,-0.009133936240095258
5411825,-0.009133651147345444
1031470,-0.009130662461347944
3884562,-0.009129069651133394
2613544,-0.009128770849448346
3183233,-0.009126934654527553
3379924,-0.009123835127190602
5980519,-0.009123336236729052
3276584,-0.009121790564259411
2483883,-0.009120995255240008
3766430,-0.009120462430943966
2060784,-0.00911914311689939
1500624,-0.009117507055419822
3240010,-0.009114078583857321
2727299,-0.009113901470435663
3624901,-0.009108881291187764
2232302,-0.009105905834928485
4125281,-0.00910486888356245
5266164,-0.009104479248353904
2186912,-0.009103427480358748
1431549,-0.009083990433259395
2542963,-0.009083433069487546
2263724,-0.009080555303148047
1480691,-0.00907438827579572
5718814,-0.009071661271218095
1566833,-0.009070203177434455
2154088,-0.009069472458522425
2353245,-0.009068745941785777
3595453,-0.009063284808298364
5391258,-0.009061856411280442
5267361,-0.009055114642541447
3563527,-0.009053776426095034
4996934,-0.009053466987720731
4908054,-0.009044861296483707
1323804,-0.009043811083312555
5084617,-0.009040262929835365
1014504,-0.009039522885922552
3716255,-0.009036549061077042
3405726,-0.0090359473830538
5356521,-0.009032516396542529
1094469,-0.009027208756621137
4962801,-0.009026063194097912
5579453,-0.009021510795740588
3571784,-0.009019611745306112
1526863,-0.009018540102707908
3985027,-0.009016252589808328
4613963,-0.009014705141090993
2708405,-0.009012576761734064
2917021,-0.009009392713103007
2796840,-0.009005771492317863
1443956,-0.00900503304677574
5185903,-0.009003285028598011
3890336,-0.009003241162830966
5206351,-0.009003099662192112
1042529,-0.009001875786153204
1169979,-0.008997744836987865
3555643,-0.00899709395045059
3966826,-0.008995775424889003
2079929,-0.00898892915926432
3643119,-0.008988096603208496
2657325,-0.008984316926469237
3428649,-0.008966210190960808
4155227,-0.008962104791810878
4759012,-0.008959728042556615
3660253,-0.008958338840581809
2416515,-0.008956382509461323
3025491,-0.008951971333116895
1447599,-0.008951895979526107
2441910,-0.008948232809124507
5459986,-0.008945738842974013
1352501,-0.008934072009922118
4050122,-0.00893047484767787
2527180,-0.008929298870216106
1776223,-0.008928111396555211
2559547,-0.008926039660582648
5065563,-0.008925996806664354
3093619,-0.008922741253104235
1550056,-0.008921936466385597
1812456,-0.008920318494576885
1112142,-0.008920031085862272
4517579,-0.008919467539415485
1923636,-0.008917754686628027
5387722,-0.008917088687900872
2977512,-0.008916343602409275
4616198,-0.008915170823350605
3223715,-0.008913840547864737
3726602,-0.008911049694635785
5472179,-0.0089107952922131
3369038,-0.008901012516515951
1440251,-0.008898809604183138
1979982,-0.00889479314108296
3263617,-0.00888873645698637
5679623,-0.008877663303557857
4097254,-0.00887387651923539
2044761,-0.00887250404397278
2929451,-0.008870142949516241
5611713,-0.008867069317752586
1000606,-0.008865378134332483
2555599,-0.008862754145745635
5851993,-0.00886169499888504
3048123,-0.008851228891968425
5301230,-0.008842358992530924
1663606,-0.008842085240172975
2176091,-0.008838434354348465
1609455,-0.008835883864188243
2404940,-0.008832440441262489
3357060,-0.008830688071037922
1055869,-0.00882642749455647
2925117,-0.008823493715433683
3890322,-0.008819772529722311
4261655,-0.008817916023556124
3690083,-0.008815083651112422
3178297,-0.008806009519569741
2855705,-0.008804917165602204
2052947,-0.008800141949382115
2672892,-0.008796721529433504
2049618,-0.008795207360926939
3108843,-0.008792856602978879
2769833,-0.00879167106760422
3021368,-0.008787447242997104
5022330,-0.008786421975143175
1516560,-0.008784900914643862
3871853,-0.008782912047665185
3070648,-0.008782099465784409
4359846,-0.008780060406950055
2714150,-0.008775316948603838
5336945,-0.008772638454422926
5395277,-0.008772628618996586
4132258,-0.008772594127346356
2887948,-0.008771299915536799
3863813,-0.008765629393124228
5314693,-0.008763840053462056
2222451,-0.008761639427981235
2390199,-0.008760004557672854
4511127,-0.008759965814558627
2064069,-0.008757515062392866
1268190,-0.008757080113727311
3946835,-0.008754693972280882
2847861,-0.008751959424860296
2354991,-0.008749554918229615
2047686,-0.008749317714825976
1748151,-0.008747250112869295
1046674,-0.008742870150710137
1573698,-0.008740702434783261
4633430,-0.008736598944002482
1472554,-0.008728885644373635
1541828,-0.008724132460524066
5550877,-0.008723824777110112
1099246,-0.008721073959991712
4077622,-0.00872022938153486
1017487,-0.008718105612378747
3905009,-0.008711948263490308
1259485,-0.008710350685492679
1362805,-0.008706852917193302
1352560,-0.008698446261090216
3276406,-0.008698335278327227
2882681,-0.008696543526268814
4033854,-0.008695593112646817
1691195,-0.008692766616052325
2761445,-0.008691752627734247
4985391,-0.008690776457573716
1334482,-0.008689377780448988
5107561,-0.008689128625711633
5984089,-0.008677819360831531
2291684,-0.008676724767391536
1479076,-0.008675425972889943
5980111,-0.008675067803402553
4602566,-0.008669920856159745
5346488,-0.008667386254678736
1786387,-0.008663439048498364
1372315,-0.008659764577909573
1975005,-0.008657632517526262
4321766,-0.008653727501402827
4247058,-0.008650500595561671
1918726,-0.00865025576573211
2818631,-0.008648940611792347
4681748,-0.008648785322134001
1513170,-0.008648772293536118
5076364,-0.008645118355993787
2601664,-0.008643116995431195
4966584,-0.008628813443464459
1925779,-0.008627919603512852
2439939,-0.008627570174074683
5053711,-0.008624070935087578
4990017,-0.008620340376223626
1765531,-0.008619863695017866
2799287,-0.008615147843859888
4320403,-0.008614369501240629
3085031,-0.008611046731965801
5789944,-0.008610845253960421
1801899,-0.008609767376374436
4249441,-0.008609399455743355
2548599,-0.008604674496211375
4955982,-0.008604391641477405
5561458,-0.008604061301450786
1629669,-0.008603020088414988
1961489,-0.008601363408507846
3756966,-0.008599173685893764
4091613,-0.008598887939149683
1525799,-0.008592953652255016
1771856,-0.008575676149360556
3104298,-0.008575515759092189
3228488,-0.008574918616771916
1437025,-0.00857472492983764
5564957,-0.008573725617597207
5720730,-0.008570545839437678
3555960,-0.008565302647453104
3083465,-0.008565279383536007
1511906,-0.008561302239774077
2117701,-0.008559624129376178
2203842,-0.008559097892634683
4606520,-0.00855837936288209
2685729,-0.008554749142228663
4249370,-0.008552782658923024
4233528,-0.00855160360131103
2483373,-0.008548005927401903
4808721,-0.008541937164042149
2023329,-0.008538752532857975
3438765,-0.00853832579348738
4284869,-0.008538039285358429
4024230,-0.00853789213097692
3878045,-0.0085330620008609
1036581,-0.00853239149789907
2576430,-0.008527303876990001
2161024,-0.008527162458039101
2856896,-0.008525681069620898
5418478,-0.008522115688790598
3743685,-0.008515539079249448
5786774,-0.008513782117040772
3074493,-0.008512187521578984
1603522,-0.008508165001356576
4001511,-0.008507390491578448
3117776,-0.008497353047612285
4271821,-0.00849355128734608
6004438,-0.008493209298556681
5869981,-0.008493157250493277
5412919,-0.008492501909183263
3436041,-0.008492344374372882
3754133,-0.008492218236543494
5155941,-0.008491855090741641
3882881,-0.008491711677040726
1320400,-0.008491461236041864
3927800,-0.008484320786704247
5370415,-0.008483302721206417
4972749,-0.008481735580182323
1177629,-0.008478214818383567
3065219,-0.008477798052007816
2451850,-0.008474644558110818
3580963,-0.008473402543209628
3172179,-0.008470992245983036
2388305,-0.008469247002898602
5609168,-0.00846888849174611
5298119,-0.008466308447172735
1936197,-0.008465964882086497
4036214,-0.00844880834893049
5718458,-0.008448410038450016
5707941,-0.00844672952726137
3609049,-0.008442172431601861
4330715,-0.008438119616868443
5794562,-0.008437071711326516
4685851,-0.008436026865805942
1922136,-0.008436012265167634
4221805,-0.008431887162147888
3481887,-0.008426130888948653
1759830,-0.008424854977285933
2220718,-0.008414081255294286
1766537,-0.00841127298861996
1334807,-0.008410493656715708
4729054,-0.008410136311049053
5258799,-0.008409807457903195
4715970,-0.00840620987094973
4347402,-0.008405360738265647
1625653,-0.008404151299808338
3320023,-0.00840240931059513
1070947,-0.00839964670562193
3938657,-0.008385771825843602
4860959,-0.008384084429209144
1919898,-0.008379692878693222
4638580,-0.008374582105391867
4001309,-0.008367156596465504
2226076,-0.008366337591875102
1258181,-0.008364966932976777
4688233,-0.008364842543560225
3528045,-0.008360337218222606
2557196,-0.008360098599041518
2283167,-0.008358030479954134
3241339,-0.00835688268826149
3214866,-0.008356153958928213
1862704,-0.008354298404533545
1600030,-0.008353674835356633
1818126,-0.008352397545678573
4656824,-0.008349459698798103
1662097,-0.008348224083172102
1020258,-0.008345650041670238
1716767,-0.008342161576513994
4056083,-0.008338145119092385
4187285,-0.008333399187957616
2641841,-0.008333021808626419
1123294,-0.008332796273386003
1611107,-0.008332190402007202
4630368,-0.008331288304138592
3224977,-0.008328273801362345
4916056,-0.008325275881768141
2677929,-0.008321147499208101
1552542,-0.00831858543506428
1979242,-0.008315626386062485
3952297,-0.008312762805004804
2435688,-0.008310840332517035
4615219,-0.008308016617351126
4229917,-0.00830725046318157
2511828,-0.008303555084969473
4431072,-0.008296210837570135
1528869,-0.00829571914918666
2124034,-0.008294877966930621
3086567,-0.008294093565183111
4788191,-0.008288399487347088
5329321,-0.00828682790721223
3028136,-0.008284303169101063
4862868,-0.008276853576549201
4427099,-0.008273748831037434
1588153,-0.008271237756579158
3391110,-0.008270635596794279
3842041,-0.008270346282221445
5138367,-0.008270072333602992
4354229,-0.008268850050348412
1527720,-0.008267743179433672
4914219,-0.008264102953722593
1823737,-0.008264041555605716
4055150,-0.008250471906160222
1466188,-0.008244323603273514
1079258,-0.008243764996065196
3622616,-0.008242939245631534
4296246,-0.00824249675687807
5883658,-0.00824169390582549
2665121,-0.008240358281243573
2254974,-0.008237774218273219
2134263,-0.008237707632903395
1263488,-0.008231238215788639
4179816,-0.008225848695425824
5337646,-0.008224718719829141
2875238,-0.008222874350532327
1350835,-0.008222162691394752
4212178,-0.008221452488972884
1524235,-0.008220618012007627
1949390,-0.008216418510003546
1874347,-0.008213244759403004
1504685,-0.008212685610235833
4328267,-0.008212616575129896
5751337,-0.008208945740375083
1072831,-0.008206880101575876
3539335,-0.008206279256799481
5322922,-0.008205526582957206
6006597,-0.00820364858131631
1966451,-0.008200852057724726
2626456,-0.008200446909255806
3062551,-0.008188352798185413
5276840,-0.008186554357547228
4395543,-0.008182915104709735
4347586,-0.0081802393659887
1118733,-0.008170965926157816
2198044,-0.008169651441182302
1747444,-0.008168086462056549
1271762,-0.008167257613163684
3212841,-0.008162008139317242
5723524,-0.008159558011837837
2364426,-0.008157438386893088
3942893,-0.008157345568258626
2605477,-0.008156877337371185
4338994,-0.008148504090485183
2106583,-0.008146262567463295
4170294,-0.008141859985165992
4615566,-0.008141664231677554
1920916,-0.008138926081402872
2133270,-0.008136177164916112
4598607,-0.008135155178255724
5956815,-0.00813507476133343
4323292,-0.00813341202833908
5067479,-0.008132640813660136
1163950,-0.008126811242568411
5069087,-0.008126521620244558
2998460,-0.00811819578405926
1995987,-0.008111889405940792
4823925,-0.00810971769127883
5444425,-0.008100662365193039
2756028,-0.008100470387271045
3758930,-0.00809835432013692
5787615,-0.008083916748504498
4218525,-0.008082416665217746
5672521,-0.008081807522674032
1028004,-0.008080127196806572
4624633,-0.008076432003589705
4936497,-0.008069618131113492
1780586,-0.008067809509213212
2133346,-0.008065796877406373
3379620,-0.00805918007793857
3872236,-0.008058411876882087
3941614,-0.0080544571371304
1741991,-0.008051566270709028
5210051,-0.008050169135214846
2622122,-0.008049195523798798
3100681,-0.008048803462230128
1121572,-0.008048214516712941
5736502,-0.008044213043216716
4661348,-0.008040257582542572
3912209,-0.008038415912547423
2202510,-0.008038292943422804
5026010,-0.008036251829077424
3206324,-0.008032056431585744
1087102,-0.008030254364114336
2159521,-0.008030011735497266
2822889,-0.008026939224380324
4351087,-0.008026827361441585
3494741,-0.008024173366548966
2231296,-0.008023601069382286
3696821,-0.008022678019830122
4465443,-0.008020488808509984
3755531,-0.008016941192042958
1541076,-0.008016199408772592
2397679,-0.008012548316055548
3838951,-0.00801000659463999
4635519,-0.008004693375090466
1502757,-0.008003892187289379
1930681,-0.008000715562721809
1102215,-0.007998331863201471
5329179,-0.007988987870956815
3359813,-0.00798808276312014
5866520,-0.007987989524443448
5836759,-0.007985638552958281
3910175,-0.007983682694229121
4859540,-0.007982955026935003
4733402,-0.007977925555934243
3814538,-0.0079773285422926
4305831,-0.007975340771037533
3496206,-0.007974470489785036
5798179,-0.007973824529881386
1234427,-0.007967962420630137
5438860,-0.0079673413583186
5666623,-0.007967091109852055
3665464,-0.007958958968088818
3983979,-0.007955399084314318
5722280,-0.007953351680938787
5904821,-0.007951274141535701
4243783,-0.007949829061513392
5289579,-0.007949412784184078
1452468,-0.007945071162164004
1735877,-0.007942343238482402
5503030,-0.007940374727048356
1343048,-0.007939659446729351
5354402,-0.007931960792766453
1510373,-0.007931263992295205
4600436,-0.00793107381963188
3389324,-0.007928682739472927
1019360,-0.007926704000200503
5988985,-0.007925997129652838
5867657,-0.007922100439198845
2046165,-0.007921150236218769
2556049,-0.007920541637886146
1833085,-0.007916953815338142
2582453,-0.007914733509504904
4957621,-0.007913836870628544
4076481,-0.007908400452298374
2976888,-0.007906331634306273
4827154,-0.007905656385142863
3855633,-0.007905482974573866
5390081,-0.007901444515468384
2955789,-0.007898043102360839
2035144,-0.007896956611097468
5769061,-0.007896469173491181
3264764,-0.007891445677145269
5819288,-0.007889231870866771
4538964,-0.007888157919069496
3888246,-0.00788765132943557
5318968,-0.007876759113024202
5179916,-0.007875222445930263
4380020,-0.007875101417006326
4897309,-0.007873776249366094
3276681,-0.007872856726655325
3122462,-0.007871283381104398
4254062,-0.00786420626383603
3354631,-0.007863218511922681
3161468,-0.00786008756607826
5754987,-0.007856311357551441
4026666,-0.007855464279892962
1738286,-0.007854842639008847
4124953,-0.00785305156624091
5724258,-0.00785071754524112
3652045,-0.00784705175660453
2193546,-0.00784567560367829
3926864,-0.007842513151562303
1427514,-0.007837322811353763
5461681,-0.00783427184718572
1477752,-0.007834080907605064
1388333,-0.007825845844495602
2024978,-0.007823569810696047
3511327,-0.007818530017996376
3984534,-0.007816602116515177
1164958,-0.007816011337305404
1434077,-0.007813254258893048
5526798,-0.007809225977291103
2385549,-0.00780845413334103
5715919,-0.007807233448384745
4669740,-0.007803709413849606
1748430,-0.007802628476348488
4860533,-0.007800483247450465
5248774,-0.007799150539546844
2056810,-0.00779853991548889
5738405,-0.007796122526125773
2460884,-0.007792162738473402
1238118,-0.007790608557016391
2174246,-0.007788091078843446
2092705,-0.007787436648157536
5688196,-0.0077860168830694715
2298906,-0.007783908477252487
5220962,-0.007782213144256762
1668625,-0.007778618973829339
2622214,-0.00777544982112875
2709576,-0.007771034582272164
5236659,-0.007769097620698083
5113544,-0.0077687873839176165
5395066,-0.007763082540051152
2605382,-0.00775919978894628
2369746,-0.007758046542375928
1003705,-0.007751812897580468
1074148,-0.007750433263141462
1898995,-0.007743560146607636
3741041,-0.007737766837468876
1499675,-0.00773729285557201
2254039,-0.007735880374107324
2757766,-0.007733051924466726
3514338,-0.0077316796453707455
4699293,-0.007724512159301364
3303060,-0.007724185493459054
2845967,-0.007721574925684991
4950376,-0.00771675736971116
2561402,-0.007716132468833357
2742420,-0.007711158349309022
5461061,-0.0077109594370104425
4356348,-0.007709385264398518
4572754,-0.007709234166274441
5438063,-0.00770572330021297
5557882,-0.007703921574364267
3969567,-0.007702433017311654
1419497,-0.007701657032156205
5708047,-0.0076962137551852845
3469847,-0.007694652261349886
1908359,-0.007687946130737559
1574661,-0.007687015302321651
5823305,-0.007680897098531857
1976227,-0.0076785008129091215
5223876,-0.007670347046601556
5418251,-0.007669565057008387
5220246,-0.007669170066447415
1331493,-0.007669032087955801
5281703,-0.007668925352492165
3040002,-0.007668628971859633
1422575,-0.0076685420051898585
4398962,-0.007665720850536658
3016416,-0.007659083714424359
5809575,-0.007658888209729704
4587393,-0.007657501140019618
5012777,-0.0076514358315598165
3303200,-0.007649851480904258
2886235,-0.007644745367645103
4308008,-0.00764359953794084
5973065,-0.007642883342025549
5440022,-0.0076363322546836865
3720137,-0.007634920871273946
2757317,-0.007633028832514604
5055016,-0.007633005710928162
5861513,-0.007631860201996466
2895776,-0.007629923211232698
4396754,-0.0076295051673120175
4732282,-0.0076290184257195946
5882372,-0.007618751387485466
3010399,-0.007616855918524266
4661668,-0.007615642341702263
2428919,-0.007611539409238084
4633137,-0.007600886633073521
1272697,-0.007598834636993439
1861044,-0.00759697312683371
2095720,-0.007596394017175291
2424641,-0.007594970031905607
3325297,-0.0075882172768391995
5540372,-0.00758780394967308
3269252,-0.0075876569602817395
3707868,-0.007587047449559844
3257007,-0.007585535294373144
2363091,-0.007584723369513159
1214460,-0.00758466644794926
5384823,-0.007584520266282852
4963500,-0.0075830707045072936
4314818,-0.007576480161253239
4807722,-0.0075733285352729395
2732898,-0.007573217500791029
1280425,-0.007572415698943697
5506992,-0.0075686685062509515
4319112,-0.00756643558033392
3314987,-0.0075513477149495925
4144220,-0.007550730823448902
5440861,-0.0075476294582475225
5487436,-0.007544309278539326
2445791,-0.007544178848126418
1911218,-0.007539786081136493
1705624,-0.007537790300740825
4488759,-0.007523885434105537
3717664,-0.007520559875745514
3874571,-0.007516825899132626
4469109,-0.007514718854927683
3087745,-0.007506571215982702
3446209,-0.007505161335799824
1294789,-0.00750356412328072
3228415,-0.007501428394091566
5767022,-0.007499527235384081
3650517,-0.007499038509010293
1245156,-0.007497983760297441
1848144,-0.007497152661607532
4310923,-0.007496854606014627
3117162,-0.0074942911981647885
2969452,-0.0074938780046264674
5136727,-0.007492169356166204
5112198,-0.007491277541195539
1151856,-0.007487664953060619
3434088,-0.007487120927538473
1842928,-0.007481796602809081
1768941,-0.007481026124116452
1477482,-0.0074789257251882384
2795926,-0.007476259355454121
3992997,-0.007474920839605464
3370018,-0.007474673533679517
4521270,-0.007473757042857684
1003526,-0.007470282029934878
5336782,-0.007468147303151766
1040483,-0.007466428560119273
1359320,-0.007463446719979335
1290456,-0.007461067947417113
3666927,-0.0074598309817617645
4690116,-0.007454517997310051
2095956,-0.007452324550060351
5676127,-0.0074504083572343
4351093,-0.007448963431153288
1034554,-0.007447059968366115
3910411,-0.007440485706104004
4692614,-0.007434112260983465
1145666,-0.007428289612605518
3853421,-0.007420861631166655
1041367,-0.007415600523557142
3343531,-0.007414578736335245
1876835,-0.007414206870979601
2135878,-0.007414160634892961
4931364,-0.007412721193975938
5779759,-0.0074108432064974705
5531272,-0.007404894519780823
4879180,-0.007401060317135185
5363284,-0.007399777250715385
2773719,-0.007390999319788453
4411765,-0.007390893523585527
1921308,-0.00738654310347911
3091337,-0.007386470563003897
5233182,-0.007386285729006995
3566692,-0.007383439199969331
3575527,-0.007382434463281395
3716965,-0.00738241323318241
3832736,-0.007382146459551876
2854910,-0.007375568605673341
2484360,-0.007368198120669011
5514582,-0.007367300290376313
2680594,-0.007366577623512194
4639943,-0.007366096348032458
4325252,-0.007359523152929566
4014479,-0.0073589243592229875
4252110,-0.0073533449881487325
2115319,-0.007348043206513576
5849317,-0.007347378561180539
1840164,-0.007345410627460973
3924296,-0.007335005966771802
2442783,-0.007331651696377823
5147621,-0.007331502965967539
2867222,-0.0073210069731237185
5396481,-0.007317430877117216
4194619,-0.007316465258038992
1466681,-0.007313864119635821
1619191,-0.007313411252217307
5232411,-0.007311766901550457
4195586,-0.007310592329174735
1352445,-0.007309096172024066
2291823,-0.007305118362033425
